server port,client port,Q1_IAT,Med_IAT,Min_IAT,Q3_IAT,Max_IAT,Var_IAT,Mean_IAT,Classes
3267,20,0,0.000008,0.000017,0.001176,0.000104,0.033764,0.000027,FTP-DATA
3879,20,0.000001,0.000009,0.000021,0.001543,0.000269,0.032032,0.000025,FTP-DATA
49274,20,0,0.00019,0.000322,0.006588,0.011514,0.022389,0.000114,FTP-DATA
3829,20,0.000001,0.000011,0.00002,0.002145,0.000225,0.047272,0.000048,FTP-DATA
3155,20,0,0.000013,0.000265,0.007336,0.013816,0.031672,0.000122,FTP-DATA
3419,20,0,0.000009,0.000025,0.00124,0.000298,0.032743,0.000017,FTP-DATA
3723,20,0,0.00001,0.000026,0.001116,0.000282,0.032303,0.00002,FTP-DATA
3870,20,0.000001,0.000009,0.000019,0.001826,0.000179,0.033056,0.000048,FTP-DATA
3630,20,0.000001,0.00001,0.00002,0.001781,0.000186,0.036067,0.00004,FTP-DATA
3389,20,0.000001,0.000012,0.000022,0.003339,0.000267,0.03293,0.000088,FTP-DATA
3860,20,0.000001,0.000009,0.000022,0.002053,0.000292,0.031986,0.000052,FTP-DATA
3388,20,0,0.000011,0.000061,0.001148,0.000315,0.032561,0.000015,FTP-DATA
3595,20,0.000001,0.00001,0.000019,0.001557,0.00019,0.034582,0.000041,FTP-DATA
3224,20,0,0.000009,0.000023,0.001411,0.000298,0.03247,0.000026,FTP-DATA
3524,20,0,0.000007,0.000017,0.00105,0.00009,0.034743,0.000025,FTP-DATA
3632,20,0.000001,0.000008,0.000019,0.001961,0.000175,0.033945,0.000047,FTP-DATA
3230,20,0,0.000009,0.000024,0.001168,0.000294,0.033588,0.000014,FTP-DATA
2127,20,0.000013,0.000485,0.003483,0.105041,0.25411,0.357165,0.026846,FTP-DATA
3544,20,0,0.000011,0.000054,0.001312,0.000317,0.03405,0.000021,FTP-DATA
3253,20,0.000001,0.000008,0.000018,0.001298,0.000122,0.032829,0.000032,FTP-DATA
3090,20,0,0.000008,0.000018,0.001118,0.000153,0.031809,0.000026,FTP-DATA
3510,20,0.000001,0.000008,0.000016,0.00167,0.000156,0.032948,0.000046,FTP-DATA
3922,20,0,0.000008,0.000017,0.001082,0.000067,0.031683,0.000027,FTP-DATA
3207,20,0,0.000011,0.000065,0.001769,0.000317,0.034006,0.000033,FTP-DATA
3571,20,0,0.000013,0.000096,0.002319,0.000336,0.034963,0.000054,FTP-DATA
3292,20,0,0.000009,0.000019,0.001686,0.000195,0.034579,0.000045,FTP-DATA
3477,20,0.000001,0.000008,0.000019,0.001757,0.000184,0.033392,0.000046,FTP-DATA
49250,20,0.000001,0.000123,0.000343,0.007988,0.0138,0.027728,0.00017,FTP-DATA
49288,20,0.000001,0.000105,0.000346,0.006952,0.01232,0.023468,0.000127,FTP-DATA
3803,20,0.000001,0.000012,0.00008,0.001604,0.000322,0.032047,0.000027,FTP-DATA
3876,20,0.000001,0.000008,0.00002,0.002123,0.000205,0.033085,0.000056,FTP-DATA
49263,20,0.000032,0.000504,0.000969,0.007047,0.011994,0.023332,0.000118,FTP-DATA
3532,20,0,0.000009,0.00002,0.001537,0.000204,0.032928,0.000039,FTP-DATA
3927,20,0,0.00001,0.00002,0.001448,0.000232,0.031611,0.000026,FTP-DATA
3443,20,0.000001,0.000007,0.000018,0.001012,0.000175,0.032876,0.000021,FTP-DATA
3240,20,0,0.000012,0.000148,0.001562,0.000353,0.032928,0.000026,FTP-DATA
3949,20,0,0.00001,0.000044,0.004853,0.00033,2.611369,0.007467,FTP-DATA
3955,20,0.000001,0.000008,0.000019,0.001328,0.000191,0.031777,0.000031,FTP-DATA
3871,20,0,0.000003,0.000017,0.001268,0.000162,0.032119,0.000033,FTP-DATA
3315,20,0.000001,0.000013,0.000056,0.003303,0.000264,0.033814,0.000089,FTP-DATA
49265,20,0.000001,0.000368,0.000511,0.007028,0.012818,0.022315,0.000109,FTP-DATA
3890,20,0.000001,0.000011,0.000022,0.00278,0.00021,0.030927,0.000071,FTP-DATA
3888,20,0.000001,0.000007,0.000019,0.001389,0.000171,0.032326,0.000029,FTP-DATA
3265,20,0.000001,0.000008,0.000019,0.001897,0.00017,0.032336,0.000051,FTP-DATA
3720,20,0,0.000011,0.000052,0.001408,0.000329,0.033132,0.00002,FTP-DATA
35836,20,0.000034,0.000191,0.000297,0.014437,0.016475,0.067397,0.000604,FTP-DATA
3616,20,0,0.000008,0.000018,0.001274,0.000183,0.033108,0.000029,FTP-DATA
49272,20,0.000001,0.000119,0.00034,0.006915,0.012151,0.023527,0.000128,FTP-DATA
3546,20,0,0.000007,0.000016,0.000996,0.000061,0.032852,0.000018,FTP-DATA
3367,20,0.000001,0.000008,0.000019,0.0021,0.000244,0.032469,0.000045,FTP-DATA
3373,20,0,0.000008,0.000023,0.001475,0.000255,0.200539,0.000044,FTP-DATA
3590,20,0,0.000007,0.000018,0.001189,0.000201,0.035899,0.000026,FTP-DATA
3836,20,0,0.000009,0.000021,0.001725,0.000203,0.033733,0.000043,FTP-DATA
3234,20,0,0.000008,0.000024,0.00186,0.000287,0.033385,0.000039,FTP-DATA
3156,20,0.000001,0.000009,0.000018,0.001454,0.000158,0.032171,0.000038,FTP-DATA
49273,20,0.000063,0.0003,0.000401,0.006698,0.01155,0.022719,0.000115,FTP-DATA
3381,20,0,0.00001,0.00003,0.001597,0.000295,0.034792,0.000032,FTP-DATA
3570,20,0.000001,0.000009,0.00002,0.001637,0.000175,0.036683,0.000043,FTP-DATA
3743,20,0.000001,0.000008,0.00002,0.002092,0.000259,0.033155,0.000054,FTP-DATA
3104,20,0,0.000007,0.000016,0.001054,0.000065,0.032569,0.000024,FTP-DATA
49220,20,0,0.000002,0.000015,0.023012,0.000107,1.229866,0.025159,FTP-DATA
3560,20,0,0.00001,0.000022,0.001302,0.000257,0.032364,0.00002,FTP-DATA
3745,20,0.000001,0.000018,0.000261,0.010813,0.030142,0.031611,0.000211,FTP-DATA
3317,20,0,0.000007,0.000021,0.001671,0.000183,0.031658,0.000042,FTP-DATA
3654,20,0,0.000009,0.000027,0.001157,0.000287,0.033811,0.000017,FTP-DATA
3674,20,0,0.000007,0.000017,0.001208,0.00016,0.031982,0.000022,FTP-DATA
3899,20,0,0.000008,0.000028,0.001459,0.000303,0.03246,0.000029,FTP-DATA
34762,20,0.000001,0.000016,0.000305,0.039483,0.01526,0.993489,0.0138,FTP-DATA
3568,20,0,0.00001,0.000039,0.001525,0.000322,0.033811,0.000024,FTP-DATA
3770,20,0,0.000009,0.000018,0.001609,0.000184,0.03247,0.000043,FTP-DATA
3152,20,0.000001,0.000009,0.000035,0.002066,0.000309,0.032391,0.000044,FTP-DATA
3343,20,0,0.000006,0.000018,0.001735,0.000125,0.033399,0.000045,FTP-DATA
3698,20,0,0.000008,0.000018,0.001519,0.000135,0.032961,0.000039,FTP-DATA
3744,20,0.000001,0.00001,0.000278,0.009768,0.024997,0.03279,0.00021,FTP-DATA
3833,20,0,0.000006,0.000017,0.001236,0.00016,0.031827,0.000023,FTP-DATA
3831,20,0.000001,0.000009,0.000022,0.001961,0.000265,0.030822,0.000036,FTP-DATA
3268,20,0,0.000011,0.000054,0.001224,0.00032,0.03522,0.000015,FTP-DATA
3931,20,0.000001,0.000006,0.000018,0.001114,0.000076,0.032303,0.000028,FTP-DATA
3741,20,0,0.000012,0.000166,0.001699,0.000361,0.033128,0.000019,FTP-DATA
3243,20,0,0.00001,0.000023,0.001691,0.00021,0.033921,0.000043,FTP-DATA
3981,20,0.000001,0.00001,0.000019,0.002621,0.00017,0.167164,0.000222,FTP-DATA
3497,20,0.000001,0.000011,0.000022,0.00202,0.000203,0.036797,0.000057,FTP-DATA
49246,20,0.000001,0.000353,0.000944,0.007379,0.012855,0.024295,0.000127,FTP-DATA
3569,20,0.000001,0.000023,0.0002,0.029407,0.001007,0.146083,0.003777,FTP-DATA
3884,20,0.000001,0.000014,0.000026,0.002799,0.000316,0.030204,0.00007,FTP-DATA
3956,20,0,0.000013,0.00006,0.002368,0.000362,0.033235,0.000052,FTP-DATA
3907,20,0.000001,0.000009,0.000052,0.004659,0.000324,0.03355,0.000099,FTP-DATA
3342,20,0,0.000008,0.000022,0.001502,0.000258,0.033468,0.000032,FTP-DATA
3591,20,0.000001,0.000008,0.00002,0.003857,0.000273,0.033735,0.000103,FTP-DATA
49230,20,0,0.000002,0.000013,0.024438,0.000028,102.037477,2.257387,FTP-DATA
3112,20,0,0.000008,0.000018,0.001605,0.000181,0.031137,0.00004,FTP-DATA
3482,20,0,0.000005,0.000016,0.000928,0.00006,0.033176,0.000017,FTP-DATA
3391,20,0.000001,0.000014,0.000293,0.007819,0.010341,0.032483,0.000166,FTP-DATA
3466,20,0,0.000004,0.000017,0.001538,0.000138,0.03369,0.00004,FTP-DATA
3727,20,0.000001,0.000007,0.000017,0.001043,0.000097,0.031991,0.000017,FTP-DATA
49239,20,0.000007,0.000183,0.000335,0.006683,0.011724,0.022627,0.000115,FTP-DATA
3913,20,0,0.000011,0.000027,0.001205,0.000298,0.031815,0.000017,FTP-DATA
3093,20,0.000001,0.000013,0.00003,0.002863,0.000255,0.031549,0.000073,FTP-DATA
3417,20,0,0.000009,0.000022,0.001235,0.000223,0.033713,0.00003,FTP-DATA
3431,20,0,0.000009,0.000017,0.001632,0.000157,0.032628,0.00004,FTP-DATA
3917,20,0,0.00001,0.00002,0.001474,0.000161,0.109543,0.00005,FTP-DATA
1395,20,0,0.000003,0.000016,0.001742,0.000034,2.55576,0.000285,FTP-DATA
3235,20,0,0.00001,0.00003,0.001301,0.000313,0.033598,0.00002,FTP-DATA
3507,20,0.000001,0.000008,0.000018,0.015779,0.000227,0.230039,0.00274,FTP-DATA
3892,20,0,0.000004,0.000018,0.001469,0.000139,0.033229,0.000038,FTP-DATA
3154,20,0.000001,0.000006,0.000018,0.001579,0.000098,0.031966,0.000042,FTP-DATA
3669,20,0.000001,0.000012,0.000028,0.002878,0.000267,0.036478,0.000068,FTP-DATA
3559,20,0.000001,0.000015,0.000183,0.004802,0.001824,0.033763,0.000102,FTP-DATA
3383,20,0.000001,0.000014,0.000028,0.003899,0.000395,0.032434,0.000097,FTP-DATA
49232,20,0.000001,0.000167,0.000339,0.00687,0.012088,0.023242,0.000122,FTP-DATA
3760,20,0.000001,0.000008,0.000022,0.003841,0.000227,0.033776,0.000106,FTP-DATA
3294,20,0,0.000007,0.000017,0.001123,0.000147,0.033562,0.000027,FTP-DATA
3801,20,0,0.000007,0.000017,0.001109,0.000084,0.034589,0.000027,FTP-DATA
3830,20,0,0.000008,0.00002,0.001827,0.000224,0.032554,0.000046,FTP-DATA
3395,20,0.000001,0.000007,0.000019,0.001418,0.000159,0.033266,0.000037,FTP-DATA
3301,20,0.000001,0.000009,0.000031,0.002824,0.000286,0.197267,0.000123,FTP-DATA
34770,20,0,0.000013,0.000297,0.026193,0.01442,0.966186,0.006363,FTP-DATA
3683,20,0.000001,0.000009,0.000023,0.00217,0.000316,0.034917,0.000054,FTP-DATA
3551,20,0,0.000008,0.000023,0.004651,0.000269,0.03444,0.000124,FTP-DATA
3790,20,0,0.000009,0.000033,0.001533,0.0003,0.034039,0.000031,FTP-DATA
3918,20,0,0.000009,0.000022,0.00117,0.000279,0.036849,0.000022,FTP-DATA
63677,20,0.000001,0.000005,0.000218,0.023293,0.037957,0.086276,0.00138,FTP-DATA
3392,20,0.000001,0.000011,0.000025,0.003114,0.000205,0.033484,0.000084,FTP-DATA
3500,20,0.000001,0.000008,0.000019,0.001248,0.00019,0.032203,0.000032,FTP-DATA
3144,20,0,0.000009,0.000021,0.002871,0.000233,0.032754,0.000076,FTP-DATA
3802,20,0,0.000008,0.000019,0.001327,0.000234,0.033332,0.000028,FTP-DATA
3596,20,0,0.000007,0.000017,0.001295,0.000146,0.036566,0.000033,FTP-DATA
3378,20,0.000001,0.000009,0.000022,0.003964,0.000335,0.074577,0.000136,FTP-DATA
34768,20,0.000001,0.000013,0.000302,0.032401,0.016073,1.087168,0.010142,FTP-DATA
3193,20,0.000001,0.000008,0.000022,0.002086,0.000252,0.032453,0.000054,FTP-DATA
3982,20,0.000001,0.000011,0.000053,0.002117,0.00031,0.03243,0.000049,FTP-DATA
49236,20,0.000002,0.000125,0.000336,0.008031,0.013669,0.028293,0.000175,FTP-DATA
3251,20,0,0.000008,0.00002,0.001305,0.00026,0.033128,0.000025,FTP-DATA
3733,20,0.000002,0.000007,0.000225,0.009071,0.01995,0.031802,0.0002,FTP-DATA
3107,20,0.000001,0.000013,0.000032,0.004236,0.000257,0.032133,0.000108,FTP-DATA
3536,20,0.000001,0.000014,0.000238,0.005582,0.005939,0.034222,0.00011,FTP-DATA
3757,20,0,0.000008,0.000019,0.001814,0.000176,0.035286,0.000049,FTP-DATA
15317,20,0.000032,0.000355,0.001435,0.073946,0.131802,0.251844,0.014735,FTP-DATA
3194,20,0.000001,0.00001,0.000019,0.001974,0.00023,0.033019,0.000047,FTP-DATA
3896,20,0,0.000009,0.000023,0.001728,0.000258,0.03146,0.000038,FTP-DATA
3263,20,0.000001,0.000007,0.000017,0.001082,0.000069,0.032848,0.000026,FTP-DATA
3990,20,0,0.000007,0.000018,0.001607,0.000129,0.031085,0.000041,FTP-DATA
3506,20,0.000001,0.000009,0.000019,0.003443,0.000259,0.040433,0.000087,FTP-DATA
3564,20,0.000001,0.000011,0.000026,0.002217,0.000254,0.033384,0.000059,FTP-DATA
49243,20,0.000027,0.000323,0.000909,0.008083,0.014437,0.026126,0.000145,FTP-DATA
49227,20,0.000001,0.000143,0.000299,0.007196,0.012547,0.024689,0.000136,FTP-DATA
3690,20,0.000001,0.000012,0.00009,0.004631,0.000438,0.032811,0.000104,FTP-DATA
3719,20,0,0.00001,0.00004,0.001466,0.000337,0.03379,0.000022,FTP-DATA
3309,20,0,0.00001,0.000028,0.001153,0.000306,0.110452,0.000018,FTP-DATA
3403,20,0,0.000008,0.000017,0.001275,0.000091,0.032289,0.000033,FTP-DATA
3291,20,0,0.000008,0.000021,0.001359,0.000273,0.032801,0.000023,FTP-DATA
3963,20,0,0.00001,0.000019,0.001999,0.000192,0.031194,0.00005,FTP-DATA
3758,20,0,0.000008,0.000019,0.001739,0.000188,0.033526,0.000043,FTP-DATA
3411,20,0.000002,0.000012,0.000029,0.002921,0.000304,0.037144,0.000079,FTP-DATA
3684,20,0,0.000011,0.000021,0.003621,0.000307,0.032834,0.000094,FTP-DATA
3750,20,0.000001,0.000013,0.000239,0.009788,0.023945,0.033726,0.000215,FTP-DATA
3181,20,0.000001,0.000008,0.000019,0.016037,0.000241,2.746595,0.038091,FTP-DATA
3624,20,0.000001,0.00001,0.00002,0.002025,0.00017,0.033253,0.000056,FTP-DATA
49248,20,0.000001,0.000377,0.001514,0.007229,0.012556,0.023224,0.000119,FTP-DATA
3094,20,0.000001,0.000014,0.000031,0.002834,0.000289,0.032157,0.000062,FTP-DATA
3412,20,0.000001,0.000007,0.000017,0.001619,0.000208,0.033562,0.000043,FTP-DATA
3106,20,0.000001,0.000017,0.000406,0.170013,0.223069,2.849056,0.158742,FTP-DATA
3455,20,0,0.00001,0.000019,0.001618,0.0002,0.033059,0.000035,FTP-DATA
3970,20,0.000001,0.000009,0.000023,0.003927,0.000279,0.032075,0.000103,FTP-DATA
3609,20,0,0.000007,0.000017,0.001077,0.000085,0.042707,0.000025,FTP-DATA
3365,20,0,0.00001,0.000033,0.001261,0.000306,0.032028,0.000019,FTP-DATA
3756,20,0.000001,0.0001,0.000262,0.009472,0.022872,0.031916,0.0002,FTP-DATA
49231,20,0.000001,0.000176,0.000337,0.006894,0.011898,0.023775,0.000123,FTP-DATA
3618,20,0.000001,0.000006,0.000017,0.001801,0.000146,0.033242,0.000051,FTP-DATA
49229,20,0.000001,0.000196,0.000537,0.006923,0.012306,0.022919,0.000118,FTP-DATA
3649,20,0.000001,0.000007,0.000017,0.001445,0.000166,0.130708,0.000061,FTP-DATA
3135,20,0,0.000008,0.00002,0.001429,0.000225,0.033895,0.000031,FTP-DATA
3619,20,0,0.000011,0.000033,0.001906,0.000315,0.033152,0.000032,FTP-DATA
3992,20,0.000001,0.000009,0.000019,0.00144,0.000104,0.031332,0.000037,FTP-DATA
3228,20,0,0.000008,0.00002,0.001237,0.000233,0.032413,0.000028,FTP-DATA
3289,20,0,0.000009,0.000019,0.001514,0.00019,0.032844,0.00004,FTP-DATA
49262,20,0.000016,0.000216,0.000355,0.007332,0.013499,0.023521,0.000121,FTP-DATA
3435,20,0.000001,0.000011,0.00002,0.001792,0.000198,0.035257,0.000045,FTP-DATA
3688,20,0.000001,0.000007,0.000017,0.001579,0.000137,0.032813,0.000041,FTP-DATA
49286,20,0.000067,0.000305,0.000988,0.007036,0.012099,0.023389,0.000123,FTP-DATA
3483,20,0,0.00001,0.000037,0.001383,0.000313,0.034754,0.000021,FTP-DATA
34766,20,0,0.000015,0.000316,0.03871,0.014978,1.224364,0.020156,FTP-DATA
3249,20,0,0.000012,0.00002,0.001716,0.000166,0.032664,0.000038,FTP-DATA
3348,20,0,0.000006,0.000017,0.001077,0.000087,0.031369,0.000026,FTP-DATA
3252,20,0.000001,0.000009,0.000018,0.001452,0.000115,0.032981,0.000038,FTP-DATA
3261,20,0.000001,0.000007,0.000017,0.001013,0.000082,0.032701,0.000022,FTP-DATA
3577,20,0.000001,0.000008,0.000018,0.008133,0.000213,1.732695,0.009027,FTP-DATA
3657,20,0,0.00001,0.000024,0.001359,0.0003,0.037155,0.000021,FTP-DATA
3127,20,0,0.000011,0.000079,0.001509,0.000329,0.033047,0.000023,FTP-DATA
3919,20,0.000001,0.000011,0.000022,0.001857,0.000231,0.050478,0.000037,FTP-DATA
63678,20,0.000002,0.000067,0.000315,0.028731,0.068343,0.097578,0.001837,FTP-DATA
3661,20,0,0.000007,0.000017,0.001651,0.000109,0.036484,0.000047,FTP-DATA
3237,20,0,0.000012,0.000099,0.001505,0.000342,0.03269,0.00002,FTP-DATA
3650,20,0,0.000007,0.000017,0.001164,0.000124,0.033266,0.000029,FTP-DATA
3102,20,0.000001,0.00001,0.00002,0.002983,0.000275,0.032686,0.000076,FTP-DATA
49247,20,0.000024,0.000313,0.000985,0.007459,0.012928,0.024723,0.000133,FTP-DATA
3284,20,0,0.000007,0.000019,0.001364,0.000224,0.033109,0.000029,FTP-DATA
3974,20,0.000001,0.000007,0.000017,0.001265,0.000059,0.03134,0.000032,FTP-DATA
3522,20,0,0.000009,0.000023,0.001582,0.000273,0.033492,0.000029,FTP-DATA
2963,20,0.000002,0.000258,0.000572,1.175966,0.620772,8.964905,6.943452,FTP-DATA
3965,20,0.000001,0.000008,0.000022,0.001928,0.000257,0.032657,0.00005,FTP-DATA
3133,20,0.000001,0.000009,0.000018,0.001422,0.000174,0.03128,0.000028,FTP-DATA
3925,20,0,0.00001,0.000019,0.001711,0.000168,0.031385,0.000043,FTP-DATA
49226,20,0.000027,0.000252,0.000897,0.007588,0.013386,0.024916,0.00013,FTP-DATA
3562,20,0.000001,0.000009,0.000018,0.001878,0.000205,0.032925,0.000051,FTP-DATA
3088,20,0.000001,0.000008,0.000023,0.001759,0.000245,0.032367,0.000042,FTP-DATA
3716,20,0.000001,0.000005,0.000017,0.001268,0.000116,0.035213,0.00003,FTP-DATA
3813,20,0,0.00001,0.000026,0.001385,0.000281,2.914291,0.000442,FTP-DATA
45360,20,0.000001,0.000012,0.0002,0.045905,0.001413,0.949481,0.029109,FTP-DATA
3538,20,0.000001,0.000012,0.000022,0.002115,0.000304,0.033504,0.000042,FTP-DATA
3864,20,0,0.000006,0.000016,0.000971,0.000057,0.032562,0.000023,FTP-DATA
3680,20,0,0.000009,0.000025,0.001257,0.000262,0.03487,0.000025,FTP-DATA
3203,20,0,0.000008,0.000022,0.001681,0.000255,0.032519,0.000038,FTP-DATA
3178,20,0,0.000008,0.00002,0.0013,0.000268,0.033823,0.000025,FTP-DATA
3968,20,0.000001,0.000014,0.000021,0.003494,0.00029,0.031063,0.000076,FTP-DATA
3329,20,0.000001,0.000011,0.000021,0.003415,0.000252,0.033206,0.000087,FTP-DATA
49251,20,0.000001,0.00013,0.000456,0.006804,0.012035,0.022839,0.000116,FTP-DATA
3878,20,0,0.000008,0.000022,0.001595,0.000281,0.032474,0.000032,FTP-DATA
3120,20,0,0.000013,0.000125,0.00277,0.000313,0.033254,0.000051,FTP-DATA
3399,20,0,0.00001,0.000027,0.001709,0.000297,0.033081,0.000037,FTP-DATA
3807,20,0.000001,0.000015,0.000989,0.657291,0.62619,7.96878,2.077634,FTP-DATA
34772,20,0,0.000018,0.000329,0.059345,0.015834,2.192881,0.038481,FTP-DATA
3773,20,0.000002,0.000011,0.000026,0.002683,0.000217,0.036203,0.000071,FTP-DATA
63732,20,0.000002,0.000014,0.000211,0.026408,0.0151,0.119551,0.002221,FTP-DATA
3837,20,0,0.000011,0.000032,0.001432,0.000301,0.033369,0.000027,FTP-DATA
50457,20,0.000001,0.000002,0.00028,0.017872,0.022584,0.112072,0.001356,FTP-DATA
3933,20,0,0.000012,0.000045,0.001475,0.000343,0.032815,0.000025,FTP-DATA
3776,20,0,0.000008,0.000018,0.00224,0.000207,0.032833,0.00006,FTP-DATA
3476,20,0,0.000008,0.000018,0.001242,0.000185,0.032391,0.00002,FTP-DATA
3843,20,0,0.000011,0.000078,0.001679,0.000321,0.032566,0.000027,FTP-DATA
3916,20,0,0.000004,0.000017,0.000927,0.000059,0.03325,0.000022,FTP-DATA
49242,20,0.000013,0.000272,0.00095,0.007011,0.012314,0.022941,0.000117,FTP-DATA
3525,20,0,0.000008,0.00002,0.001512,0.000171,0.033046,0.00004,FTP-DATA
23993,20,0.000014,0.000358,0.00221,0.116676,0.28812,0.388288,0.034299,FTP-DATA
3370,20,0,0.000008,0.000017,0.001311,0.000081,0.036146,0.000035,FTP-DATA
3463,20,0.000001,0.000012,0.00012,0.002791,0.000333,0.032586,0.000059,FTP-DATA
3340,20,0.000001,0.000008,0.00002,0.001926,0.000222,0.035454,0.000045,FTP-DATA
3799,20,0,0.000005,0.000017,0.000909,0.000054,0.033113,0.000016,FTP-DATA
3264,20,0,0.000008,0.000019,0.001481,0.000172,0.032645,0.00003,FTP-DATA
3226,20,0.000001,0.00001,0.000066,0.001552,0.000327,0.034001,0.000025,FTP-DATA
49279,20,0.00023,0.001828,0.003596,0.007576,0.011416,0.02272,0.000087,FTP-DATA
3838,20,0,0.000012,0.00007,0.001739,0.000318,0.033302,0.00003,FTP-DATA
3179,20,0,0.00001,0.000028,0.001777,0.000294,0.036133,0.000038,FTP-DATA
3818,20,0,0.00001,0.000032,0.001404,0.000304,2.924948,0.000202,FTP-DATA
3440,20,0.000001,0.000011,0.000024,0.003413,0.000241,0.039731,0.000096,FTP-DATA
3658,20,0,0.00001,0.000024,0.001319,0.000227,0.033601,0.000021,FTP-DATA
3844,20,0,0.000009,0.000024,0.001469,0.000277,0.033625,0.000029,FTP-DATA
3330,20,0,0.000009,0.000019,0.001335,0.000129,0.032003,0.000031,FTP-DATA
3980,20,0.000001,0.000008,0.00002,0.00193,0.000248,0.032918,0.000037,FTP-DATA
3336,20,0.000001,0.00001,0.000019,0.001372,0.000163,0.031617,0.000035,FTP-DATA
3175,20,0.000001,0.000007,0.000019,0.001384,0.000109,0.033012,0.000037,FTP-DATA
3149,20,0.000001,0.000012,0.000029,0.003855,0.000281,0.03281,0.000098,FTP-DATA
3686,20,0,0.000007,0.000018,0.001059,0.000095,0.034324,0.000027,FTP-DATA
3346,20,0,0.000006,0.000017,0.001567,0.000212,0.031959,0.000027,FTP-DATA
49271,20,0.000001,0.000134,0.000293,0.006732,0.011847,0.02287,0.00012,FTP-DATA
3574,20,0.000001,0.000012,0.000022,0.002028,0.000226,0.032476,0.000053,FTP-DATA
3894,20,0,0.000007,0.000016,0.000901,0.000059,0.03168,0.000019,FTP-DATA
3732,20,0.000001,0.000007,0.000237,0.008967,0.016332,0.032868,0.000162,FTP-DATA
3705,20,0.000001,0.000008,0.00002,0.002408,0.000231,0.033426,0.000064,FTP-DATA
3123,20,0.000001,0.000009,0.000018,0.001712,0.000163,0.031265,0.000043,FTP-DATA
34757,20,0,0.000019,0.000329,0.020511,0.014114,0.479539,0.002706,FTP-DATA
3635,20,0.000001,0.000007,0.000017,0.00126,0.000117,0.032638,0.00003,FTP-DATA
3176,20,0,0.000006,0.000017,0.001038,0.000058,0.033355,0.000027,FTP-DATA
25,2698,0.000002,0.000054,0.000077,0.00341,0.000115,0.158307,0.000176,MAIL
110,4805,0.000142,0.000239,0.018513,0.048334,0.06818,0.185781,0.003788,MAIL
25,11923,0.000004,0.000261,0.010446,0.179967,0.364758,0.910123,0.059712,MAIL
25,46057,0.000061,0.000444,1.071964,6.812883,3.426882,68.578575,251.769419,MAIL
25,4643,0.000189,0.000971,0.07049,0.16401,0.304591,0.488451,0.030834,MAIL
25,2187,0.000128,0.000839,0.148157,0.287342,0.511365,1.043638,0.119125,MAIL
25,1529,0,0.000121,0.000357,0.01522,0.00205,0.262527,0.001575,MAIL
25,12441,0.000058,0.000292,0.027585,0.096924,0.121697,0.91021,0.040116,MAIL
25,2226,0.000068,0.000207,0.000251,0.01051,0.000622,0.320219,0.001234,MAIL
25,4254,0,0.00012,0.000244,0.022554,0.013395,0.521792,0.003065,MAIL
25,60580,0.000001,0.001094,0.067792,0.171007,0.316337,0.835463,0.050944,MAIL
25,3497,0,0.000058,0.000196,0.015359,0.000577,3.675797,0.028902,MAIL
25,50633,0.000002,0.000365,0.016047,0.188326,0.249003,0.960203,0.078058,MAIL
25,21166,0.00005,0.000244,0.02791,0.081017,0.079631,0.910225,0.039647,MAIL
25,1066,0.000001,0.000004,0.000119,0.015265,0.000218,0.868826,0.005226,MAIL
25,55440,0.000002,0.000145,0.000629,0.385933,0.403123,1.552541,0.460199,MAIL
25,1069,0.000001,0.000228,0.008066,0.019122,0.03115,0.098658,0.000602,MAIL
25,2843,0.000213,0.000726,0.091447,0.690088,0.0917,10.17128,6.005006,MAIL
25,2578,0,0.000182,0.000468,0.007073,0.001772,0.293794,0.001207,MAIL
25,1639,0.000074,0.000413,0.046536,0.217558,0.408416,0.950361,0.066108,MAIL
25,4580,0.000001,0.000166,0.021151,0.173978,0.360905,0.970228,0.06232,MAIL
25,45630,0.000003,0.000222,0.005855,0.382028,0.072001,5.810019,1.775372,MAIL
